,Unnamed: 0,lat,lng,datetime,uid,date,time,tile_ID,year,month,day,hour,newTime,time_hour,day_of_week,day_name,value
49194,49194,39.8051049,116.4948566,2009-06-21 05:02:00,128,21/06/2009,2021-09-18 05:02:11,76,2009,6,21,5,2009-06-21 05:00:00,05:00:00,6,Weekend,1
49195,49195,39.8082116,116.5086283,2009-06-21 05:06:00,128,21/06/2009,2021-09-18 05:06:35,90,2009,6,21,5,2009-06-21 05:00:00,05:00:00,6,Weekend,1
49196,49196,39.831105,116.4953566,2009-06-21 06:24:00,128,21/06/2009,2021-09-18 06:24:10,90,2009,6,21,6,2009-06-21 06:00:00,06:00:00,6,Weekend,1
49197,49197,39.8552333,116.4804,2009-06-21 06:29:00,128,21/06/2009,2021-09-18 06:29:22,76,2009,6,21,6,2009-06-21 06:00:00,06:00:00,6,Weekend,1
49198,49198,39.9593766,116.4790216,2009-06-21 06:39:00,128,21/06/2009,2021-09-18 06:39:01,77,2009,6,21,6,2009-06-21 06:00:00,06:00:00,6,Weekend,1
49199,49199,39.985995,116.3615216,2009-06-21 06:53:00,128,21/06/2009,2021-09-18 06:53:55,78,2009,6,21,6,2009-06-21 06:00:00,06:00:00,6,Weekend,1
49200,49200,39.9759133,116.3276183,2009-06-21 06:59:00,128,21/06/2009,2021-09-18 06:59:59,63,2009,6,21,6,2009-06-21 06:00:00,06:00:00,6,Weekend,1
49201,49201,39.9770233,116.3377983,2009-06-21 07:02:00,128,21/06/2009,2021-09-18 07:02:38,63,2009,6,21,7,2009-06-21 07:00:00,07:00:00,6,Weekend,1
49202,49202,40.0771766,116.3255533,2009-06-21 08:56:00,128,21/06/2009,2021-09-18 08:56:55,64,2009,6,21,8,2009-06-21 08:00:00,08:00:00,6,Weekend,1
49203,49203,40.0920066,116.3493183,2009-06-21 10:59:00,128,21/06/2009,2021-09-18 10:59:58,64,2009,6,21,10,2009-06-21 10:00:00,10:00:00,6,Weekend,1
49204,49204,40.07676,116.32572,2009-06-21 11:29:00,128,21/06/2009,2021-09-18 11:29:39,64,2009,6,21,11,2009-06-21 11:00:00,11:00:00,6,Weekend,1
49205,49205,40.0696016,116.3306483,2009-06-22 00:42:00,128,22/06/2009,2021-09-18 00:42:38,64,2009,6,22,0,2009-06-22 00:00:00,00:00:00,0,Weekend,1
49206,49206,40.1675599,116.6562966,2009-06-22 00:53:00,128,22/06/2009,2021-09-18 00:53:31,109,2009,6,22,0,2009-06-22 00:00:00,00:00:00,0,Weekend,1
49207,49207,40.13848,116.6298099,2009-06-22 00:56:00,128,22/06/2009,2021-09-18 00:56:02,93,2009,6,22,0,2009-06-22 00:00:00,00:00:00,0,Weekend,1
49208,49208,40.1076633,116.6763066,2009-06-22 00:59:00,128,22/06/2009,2021-09-18 00:59:56,108,2009,6,22,0,2009-06-22 00:00:00,00:00:00,0,Weekend,1
49209,49209,40.1023116,116.7414699,2009-06-22 01:03:00,128,22/06/2009,2021-09-18 01:03:35,108,2009,6,22,1,2009-06-22 01:00:00,01:00:00,0,Weekend,1
49210,49210,40.0040049,116.3609883,2009-06-22 11:50:00,128,22/06/2009,2021-09-18 11:50:37,78,2009,6,22,11,2009-06-22 11:00:00,11:00:00,0,Weekend,1
49211,49211,40.0623633,116.3163616,2009-06-22 11:56:00,128,22/06/2009,2021-09-18 11:56:45,63,2009,6,22,11,2009-06-22 11:00:00,11:00:00,0,Weekend,1
49212,49212,40.0744999,116.3160716,2009-06-22 11:59:00,128,22/06/2009,2021-09-18 11:59:24,64,2009,6,22,11,2009-06-22 11:00:00,11:00:00,0,Weekend,1
49213,49213,40.0766333,116.3247799,2009-06-22 12:07:00,128,22/06/2009,2021-09-18 12:07:46,64,2009,6,22,12,2009-06-22 12:00:00,12:00:00,0,Weekend,1
49261,49261,40.0643316,116.3145683,2009-06-28 00:44:00,128,28/06/2009,2021-09-18 00:44:15,64,2009,6,28,0,2009-06-28 00:00:00,00:00:00,6,Weekend,1
49262,49262,39.9860083,116.3604849,2009-06-28 00:52:00,128,28/06/2009,2021-09-18 00:52:47,78,2009,6,28,0,2009-06-28 00:00:00,00:00:00,6,Weekend,1
49263,49263,39.9755483,116.3306633,2009-06-28 00:58:00,128,28/06/2009,2021-09-18 00:58:29,63,2009,6,28,0,2009-06-28 00:00:00,00:00:00,6,Weekend,1
49264,49264,39.9602483,116.300195,2009-06-28 08:27:00,128,28/06/2009,2021-09-18 08:27:14,63,2009,6,28,8,2009-06-28 08:00:00,08:00:00,6,Weekend,1
49265,49265,39.9211133,116.2700933,2009-06-28 08:47:00,128,28/06/2009,2021-09-18 08:47:53,62,2009,6,28,8,2009-06-28 08:00:00,08:00:00,6,Weekend,1
49266,49266,40.0474916,116.302935,2009-06-28 12:59:00,128,28/06/2009,2021-09-18 12:59:57,63,2009,6,28,12,2009-06-28 12:00:00,12:00:00,6,Weekend,1
49267,49267,40.06218,116.2941849,2009-06-28 13:02:00,128,28/06/2009,2021-09-18 13:02:25,63,2009,6,28,13,2009-06-28 13:00:00,13:00:00,6,Weekend,1
49268,49268,40.0754433,116.3276516,2009-06-28 13:19:00,128,28/06/2009,2021-09-18 13:19:33,64,2009,6,28,13,2009-06-28 13:00:00,13:00:00,6,Weekend,1
49269,49269,40.0709316,116.3024366,2009-06-28 23:50:00,128,28/06/2009,2021-09-18 23:50:41,64,2009,6,28,23,2009-06-28 23:00:00,23:00:00,6,Weekend,1
49270,49270,40.0189566,116.3193633,2009-06-28 23:59:00,128,28/06/2009,2021-09-18 23:59:54,63,2009,6,28,23,2009-06-28 23:00:00,23:00:00,6,Weekend,1
49271,49271,39.9756783,116.3311233,2009-06-29 00:12:00,128,29/06/2009,2021-09-18 00:12:02,63,2009,6,29,0,2009-06-29 00:00:00,00:00:00,0,Weekend,1
49272,49272,40.0046116,116.3608283,2009-06-29 13:47:00,128,29/06/2009,2021-09-18 13:47:21,78,2009,6,29,13,2009-06-29 13:00:00,13:00:00,0,Weekend,1
49273,49273,40.0627233,116.3163166,2009-06-29 13:53:00,128,29/06/2009,2021-09-18 13:53:13,63,2009,6,29,13,2009-06-29 13:00:00,13:00:00,0,Weekend,1
49274,49274,40.0759716,116.3231383,2009-06-29 13:59:00,128,29/06/2009,2021-09-18 13:59:58,64,2009,6,29,13,2009-06-29 13:00:00,13:00:00,0,Weekend,1
49275,49275,40.0759449,116.3231399,2009-06-29 14:00:00,128,29/06/2009,2021-09-18 14:00:13,64,2009,6,29,14,2009-06-29 14:00:00,14:00:00,0,Weekend,1
49276,49276,40.0650416,116.3139899,2009-06-29 22:07:00,128,29/06/2009,2021-09-18 22:07:59,64,2009,6,29,22,2009-06-29 22:00:00,22:00:00,0,Weekend,1
49277,49277,39.9855433,116.25998,2009-06-29 22:59:00,128,29/06/2009,2021-09-18 22:59:58,63,2009,6,29,22,2009-06-29 22:00:00,22:00:00,0,Weekend,1
49278,49278,39.9838816,116.3060733,2009-06-29 23:59:00,128,29/06/2009,2021-09-18 23:59:56,63,2009,6,29,23,2009-06-29 23:00:00,23:00:00,0,Weekend,1
49316,49316,39.9988083,116.0823666,2009-05-07 08:59:00,128,05/07/2009,2021-09-18 08:59:54,39,2009,7,5,8,2009-05-07 08:00:00,08:00:00,6,Weekend,1
49317,49317,39.9786349,116.0906283,2009-05-07 09:02:00,128,05/07/2009,2021-09-18 09:02:30,39,2009,7,5,9,2009-05-07 09:00:00,09:00:00,6,Weekend,1
49318,49318,39.9602216,116.105605,2009-05-07 09:07:00,128,05/07/2009,2021-09-18 09:07:16,50,2009,7,5,9,2009-05-07 09:00:00,09:00:00,6,Weekend,1
49319,49319,39.9235183,116.2231083,2009-05-07 09:26:00,128,05/07/2009,2021-09-18 09:26:38,49,2009,7,5,9,2009-05-07 09:00:00,09:00:00,6,Weekend,1
49320,49320,39.9324733,116.3258899,2009-05-07 09:56:00,128,05/07/2009,2021-09-18 09:56:47,62,2009,7,5,9,2009-05-07 09:00:00,09:00:00,6,Weekend,1
49321,49321,39.9062766,116.2672199,2009-05-07 12:59:00,128,05/07/2009,2021-09-18 12:59:29,62,2009,7,5,12,2009-05-07 12:00:00,12:00:00,6,Weekend,1
49322,49322,39.95902,116.2694066,2009-05-07 13:08:00,128,05/07/2009,2021-09-18 13:08:10,62,2009,7,5,13,2009-05-07 13:00:00,13:00:00,6,Weekend,1
49323,49323,40.0043366,116.3607016,2009-05-07 13:28:00,128,05/07/2009,2021-09-18 13:28:59,78,2009,7,5,13,2009-05-07 13:00:00,13:00:00,6,Weekend,1
49324,49324,40.0623,116.3164599,2009-05-07 13:36:00,128,05/07/2009,2021-09-18 13:36:39,63,2009,7,5,13,2009-05-07 13:00:00,13:00:00,6,Weekend,1
49325,49325,40.0763033,116.323765,2009-05-07 13:48:00,128,05/07/2009,2021-09-18 13:48:55,64,2009,7,5,13,2009-05-07 13:00:00,13:00:00,6,Weekend,1
49326,49326,40.06441,116.3145416,2009-05-07 22:09:00,128,05/07/2009,2021-09-18 22:09:40,64,2009,7,5,22,2009-05-07 22:00:00,22:00:00,6,Weekend,1
49327,49327,39.986,116.3610633,2009-05-07 22:17:00,128,05/07/2009,2021-09-18 22:17:22,78,2009,7,5,22,2009-05-07 22:00:00,22:00:00,6,Weekend,1
49328,49328,39.9754916,116.3303266,2009-05-07 22:24:00,128,05/07/2009,2021-09-18 22:24:38,63,2009,7,5,22,2009-05-07 22:00:00,22:00:00,6,Weekend,1
49329,49329,39.9918083,116.3319116,2009-06-07 11:27:00,128,06/07/2009,2021-09-18 11:27:34,63,2009,7,6,11,2009-06-07 11:00:00,11:00:00,0,Weekend,1
49330,49330,40.0764966,116.3253966,2009-06-07 11:59:00,128,06/07/2009,2021-09-18 11:59:59,64,2009,7,6,11,2009-06-07 11:00:00,11:00:00,0,Weekend,1
49331,49331,40.0765333,116.3255883,2009-06-07 12:00:00,128,06/07/2009,2021-09-18 12:00:13,64,2009,7,6,12,2009-06-07 12:00:00,12:00:00,0,Weekend,1
49332,49332,40.0709283,116.3006116,2009-06-07 22:36:00,128,06/07/2009,2021-09-18 22:36:22,64,2009,7,6,22,2009-06-07 22:00:00,22:00:00,0,Weekend,1
49333,49333,39.9750666,116.331165,2009-06-07 22:57:00,128,06/07/2009,2021-09-18 22:57:38,63,2009,7,6,22,2009-06-07 22:00:00,22:00:00,0,Weekend,1
49412,49412,40.0633499,116.3154333,2009-07-19 01:23:00,128,19/07/2009,2021-09-18 01:23:34,64,2009,7,19,1,2009-07-19 01:00:00,01:00:00,6,Weekend,1
49413,49413,39.9860283,116.360685,2009-07-19 01:33:00,128,19/07/2009,2021-09-18 01:33:40,78,2009,7,19,1,2009-07-19 01:00:00,01:00:00,6,Weekend,1
49414,49414,39.9754983,116.3305883,2009-07-19 01:41:00,128,19/07/2009,2021-09-18 01:41:07,63,2009,7,19,1,2009-07-19 01:00:00,01:00:00,6,Weekend,1
49415,49415,39.9857833,116.3602116,2009-07-19 10:26:00,128,19/07/2009,2021-09-18 10:26:59,63,2009,7,19,10,2009-07-19 10:00:00,10:00:00,6,Weekend,1
49416,49416,40.0100583,116.4599433,2009-07-19 10:45:00,128,19/07/2009,2021-09-18 10:45:47,78,2009,7,19,10,2009-07-19 10:00:00,10:00:00,6,Weekend,1
49417,49417,39.9861049,116.36261,2009-07-19 11:21:00,128,19/07/2009,2021-09-18 11:21:41,78,2009,7,19,11,2009-07-19 11:00:00,11:00:00,6,Weekend,1
49418,49418,39.9939566,116.3230133,2009-07-19 11:30:00,128,19/07/2009,2021-09-18 11:30:32,63,2009,7,19,11,2009-07-19 11:00:00,11:00:00,6,Weekend,1
49419,49419,39.9665649,116.3616349,2009-07-19 12:52:00,128,19/07/2009,2021-09-18 12:52:21,78,2009,7,19,12,2009-07-19 12:00:00,12:00:00,6,Weekend,1
49420,49420,39.960435,116.3285516,2009-07-19 12:58:00,128,19/07/2009,2021-09-18 12:58:13,63,2009,7,19,12,2009-07-19 12:00:00,12:00:00,6,Weekend,1
49421,49421,39.953195,116.329365,2009-07-19 12:59:00,128,19/07/2009,2021-09-18 12:59:54,62,2009,7,19,12,2009-07-19 12:00:00,12:00:00,6,Weekend,1
49422,49422,39.9056716,116.3601816,2009-07-19 13:14:00,128,19/07/2009,2021-09-18 13:14:02,62,2009,7,19,13,2009-07-19 13:00:00,13:00:00,6,Weekend,1
49423,49423,39.9596733,116.4435783,2009-07-19 13:33:00,128,19/07/2009,2021-09-18 13:33:54,77,2009,7,19,13,2009-07-19 13:00:00,13:00:00,6,Weekend,1
49424,49424,40.0216899,116.3605583,2009-07-19 13:54:00,128,19/07/2009,2021-09-18 13:54:40,78,2009,7,19,13,2009-07-19 13:00:00,13:00:00,6,Weekend,1
49425,49425,40.0234183,116.34742,2009-07-19 13:59:00,128,19/07/2009,2021-09-18 13:59:57,63,2009,7,19,13,2009-07-19 13:00:00,13:00:00,6,Weekend,1
49426,49426,40.06292,116.3159449,2009-07-19 14:04:00,128,19/07/2009,2021-09-18 14:04:58,63,2009,7,19,14,2009-07-19 14:00:00,14:00:00,6,Weekend,1
49427,49427,40.075965,116.3232016,2009-07-19 14:11:00,128,19/07/2009,2021-09-18 14:11:19,64,2009,7,19,14,2009-07-19 14:00:00,14:00:00,6,Weekend,1
49428,49428,40.0650333,116.3140516,2009-07-19 22:13:00,128,19/07/2009,2021-09-18 22:13:35,64,2009,7,19,22,2009-07-19 22:00:00,22:00:00,6,Weekend,1
49429,49429,39.9860533,116.3621649,2009-07-19 22:21:00,128,19/07/2009,2021-09-18 22:21:39,78,2009,7,19,22,2009-07-19 22:00:00,22:00:00,6,Weekend,1
49430,49430,39.9755083,116.3305399,2009-07-19 22:27:00,128,19/07/2009,2021-09-18 22:27:12,63,2009,7,19,22,2009-07-19 22:00:00,22:00:00,6,Weekend,1
49431,49431,40.0039949,116.3610999,2009-07-20 13:07:00,128,20/07/2009,2021-09-18 13:07:05,78,2009,7,20,13,2009-07-20 13:00:00,13:00:00,0,Weekend,1
49432,49432,40.0630516,116.3158599,2009-07-20 13:13:00,128,20/07/2009,2021-09-18 13:13:29,63,2009,7,20,13,2009-07-20 13:00:00,13:00:00,0,Weekend,1
49433,49433,40.0760216,116.3231799,2009-07-20 13:21:00,128,20/07/2009,2021-09-18 13:21:31,64,2009,7,20,13,2009-07-20 13:00:00,13:00:00,0,Weekend,1
49434,49434,40.0640816,116.3147466,2009-07-20 22:40:00,128,20/07/2009,2021-09-18 22:40:09,64,2009,7,20,22,2009-07-20 22:00:00,22:00:00,0,Weekend,1
49435,49435,39.9860083,116.3624299,2009-07-20 22:49:00,128,20/07/2009,2021-09-18 22:49:03,78,2009,7,20,22,2009-07-20 22:00:00,22:00:00,0,Weekend,1
49436,49436,39.97553,116.3305666,2009-07-20 22:55:00,128,20/07/2009,2021-09-18 22:55:41,63,2009,7,20,22,2009-07-20 22:00:00,22:00:00,0,Weekend,1
49480,49480,40.1092983,116.3602983,2009-07-26 09:52:00,128,26/07/2009,2021-09-18 09:52:06,64,2009,7,26,9,2009-07-26 09:00:00,09:00:00,6,Weekend,1
49481,49481,40.1184383,116.3651516,2009-07-26 09:59:00,128,26/07/2009,2021-09-18 09:59:34,79,2009,7,26,9,2009-07-26 09:00:00,09:00:00,6,Weekend,1
49482,49482,40.0986883,116.3604899,2009-07-26 10:59:00,128,26/07/2009,2021-09-18 10:59:08,79,2009,7,26,10,2009-07-26 10:00:00,10:00:00,6,Weekend,1
49483,49483,40.0981299,116.3584249,2009-07-26 10:59:00,128,26/07/2009,2021-09-18 10:59:56,64,2009,7,26,10,2009-07-26 10:00:00,10:00:00,6,Weekend,1
49484,49484,40.0767266,116.3259349,2009-07-26 11:20:00,128,26/07/2009,2021-09-18 11:20:21,64,2009,7,26,11,2009-07-26 11:00:00,11:00:00,6,Weekend,1
49485,49485,40.0639199,116.3149583,2009-07-26 22:11:00,128,26/07/2009,2021-09-18 22:11:00,64,2009,7,26,22,2009-07-26 22:00:00,22:00:00,6,Weekend,1
49486,49486,39.98608,116.3609799,2009-07-26 22:17:00,128,26/07/2009,2021-09-18 22:17:58,78,2009,7,26,22,2009-07-26 22:00:00,22:00:00,6,Weekend,1
49487,49487,39.9755099,116.3303699,2009-07-26 22:24:00,128,26/07/2009,2021-09-18 22:24:28,63,2009,7,26,22,2009-07-26 22:00:00,22:00:00,6,Weekend,1
49488,49488,40.0041083,116.3609549,2009-07-27 11:37:00,128,27/07/2009,2021-09-18 11:37:57,78,2009,7,27,11,2009-07-27 11:00:00,11:00:00,0,Weekend,1
49489,49489,40.0630216,116.3158983,2009-07-27 11:44:00,128,27/07/2009,2021-09-18 11:44:37,63,2009,7,27,11,2009-07-27 11:00:00,11:00:00,0,Weekend,1
49490,49490,40.0770249,116.3255416,2009-07-27 11:58:00,128,27/07/2009,2021-09-18 11:58:50,64,2009,7,27,11,2009-07-27 11:00:00,11:00:00,0,Weekend,1
49491,49491,40.0652583,116.3139833,2009-07-27 22:18:00,128,27/07/2009,2021-09-18 22:18:21,64,2009,7,27,22,2009-07-27 22:00:00,22:00:00,0,Weekend,1
49492,49492,39.9859683,116.3604533,2009-07-27 22:25:00,128,27/07/2009,2021-09-18 22:25:19,78,2009,7,27,22,2009-07-27 22:00:00,22:00:00,0,Weekend,1
49493,49493,39.9754683,116.3303849,2009-07-27 22:30:00,128,27/07/2009,2021-09-18 22:30:32,63,2009,7,27,22,2009-07-27 22:00:00,22:00:00,0,Weekend,1
49537,49537,40.0635616,116.3152116,2009-02-08 01:27:00,128,02/08/2009,2021-09-18 01:27:34,64,2009,8,2,1,2009-02-08 01:00:00,01:00:00,6,Weekend,1
49538,49538,39.9753533,116.3608866,2009-02-08 01:58:00,128,02/08/2009,2021-09-18 01:58:58,78,2009,8,2,1,2009-02-08 01:00:00,01:00:00,6,Weekend,1
49539,49539,39.9753233,116.3573516,2009-02-08 01:59:00,128,02/08/2009,2021-09-18 01:59:58,63,2009,8,2,1,2009-02-08 01:00:00,01:00:00,6,Weekend,1
49540,49540,39.9755866,116.330435,2009-02-08 02:06:00,128,02/08/2009,2021-09-18 02:06:01,63,2009,8,2,2,2009-02-08 02:00:00,02:00:00,6,Weekend,1
49541,49541,40.0044999,116.3607999,2009-02-08 04:21:00,128,02/08/2009,2021-09-18 04:21:09,78,2009,8,2,4,2009-02-08 04:00:00,04:00:00,6,Weekend,1
49542,49542,40.0626033,116.3162099,2009-02-08 04:26:00,128,02/08/2009,2021-09-18 04:26:35,63,2009,8,2,4,2009-02-08 04:00:00,04:00:00,6,Weekend,1
49543,49543,40.0768966,116.3255666,2009-02-08 04:39:00,128,02/08/2009,2021-09-18 04:39:16,64,2009,8,2,4,2009-02-08 04:00:00,04:00:00,6,Weekend,1
49544,49544,40.0731733,116.31102,2009-03-08 00:59:00,128,03/08/2009,2021-09-18 00:59:58,64,2009,8,3,0,2009-03-08 00:00:00,00:00:00,0,Weekend,1
49545,49545,40.0635616,116.3151633,2009-03-08 01:03:00,128,03/08/2009,2021-09-18 01:03:40,64,2009,8,3,1,2009-03-08 01:00:00,01:00:00,0,Weekend,1
49546,49546,39.9752699,116.3606449,2009-03-08 01:37:00,128,03/08/2009,2021-09-18 01:37:25,78,2009,8,3,1,2009-03-08 01:00:00,01:00:00,0,Weekend,1
49547,49547,39.975345,116.330485,2009-03-08 01:45:00,128,03/08/2009,2021-09-18 01:45:53,63,2009,8,3,1,2009-03-08 01:00:00,01:00:00,0,Weekend,1
49548,49548,39.9858233,116.3603266,2009-03-08 10:13:00,128,03/08/2009,2021-09-18 10:13:32,63,2009,8,3,10,2009-03-08 10:00:00,10:00:00,0,Weekend,1
49549,49549,40.0069016,116.4352949,2009-03-08 10:59:00,128,03/08/2009,2021-09-18 10:59:54,78,2009,8,3,10,2009-03-08 10:00:00,10:00:00,0,Weekend,1
49550,49550,40.0057199,116.4095983,2009-03-08 11:33:00,128,03/08/2009,2021-09-18 11:33:23,78,2009,8,3,11,2009-03-08 11:00:00,11:00:00,0,Weekend,1
49551,49551,39.9925383,116.4664616,2009-03-08 12:26:00,128,03/08/2009,2021-09-18 12:26:58,78,2009,8,3,12,2009-03-08 12:00:00,12:00:00,0,Weekend,1
49552,49552,40.0210616,116.4019699,2009-03-08 13:47:00,128,03/08/2009,2021-09-18 13:47:14,78,2009,8,3,13,2009-03-08 13:00:00,13:00:00,0,Weekend,1
49553,49553,40.0639666,116.31493,2009-03-08 21:54:00,128,03/08/2009,2021-09-18 21:54:58,64,2009,8,3,21,2009-03-08 21:00:00,21:00:00,0,Weekend,1
49554,49554,40.0058933,116.3595316,2009-03-08 21:59:00,128,03/08/2009,2021-09-18 21:59:16,63,2009,8,3,21,2009-03-08 21:00:00,21:00:00,0,Weekend,1
49555,49555,39.997995,116.3652999,2009-03-08 21:59:00,128,03/08/2009,2021-09-18 21:59:58,78,2009,8,3,21,2009-03-08 21:00:00,21:00:00,0,Weekend,1
49556,49556,39.9860449,116.3633199,2009-03-08 22:01:00,128,03/08/2009,2021-09-18 22:01:32,78,2009,8,3,22,2009-03-08 22:00:00,22:00:00,0,Weekend,1
49557,49557,39.97546,116.3303216,2009-03-08 22:09:00,128,03/08/2009,2021-09-18 22:09:04,63,2009,8,3,22,2009-03-08 22:00:00,22:00:00,0,Weekend,1
49605,49605,40.0647916,116.3143099,2009-09-08 01:19:00,128,09/08/2009,2021-09-18 01:19:00,64,2009,8,9,1,2009-09-08 01:00:00,01:00:00,6,Weekend,1
49606,49606,39.9859966,116.3605349,2009-09-08 01:29:00,128,09/08/2009,2021-09-18 01:29:42,78,2009,8,9,1,2009-09-08 01:00:00,01:00:00,6,Weekend,1
49607,49607,39.9754283,116.3304416,2009-09-08 01:37:00,128,09/08/2009,2021-09-18 01:37:02,63,2009,8,9,1,2009-09-08 01:00:00,01:00:00,6,Weekend,1
49608,49608,39.9857516,116.3599883,2009-09-08 09:06:00,128,09/08/2009,2021-09-18 09:06:35,63,2009,8,9,9,2009-09-08 09:00:00,09:00:00,6,Weekend,1
49609,49609,39.9953116,116.4626016,2009-09-08 09:54:00,128,09/08/2009,2021-09-18 09:54:26,78,2009,8,9,9,2009-09-08 09:00:00,09:00:00,6,Weekend,1
49610,49610,39.989585,116.4786099,2009-09-08 10:57:00,128,09/08/2009,2021-09-18 10:57:48,78,2009,8,9,10,2009-09-08 10:00:00,10:00:00,6,Weekend,1
49611,49611,40.02155,116.3624033,2009-09-08 13:51:00,128,09/08/2009,2021-09-18 13:51:58,78,2009,8,9,13,2009-09-08 13:00:00,13:00:00,6,Weekend,1
49612,49612,40.0621499,116.3165216,2009-09-08 13:57:00,128,09/08/2009,2021-09-18 13:57:11,63,2009,8,9,13,2009-09-08 13:00:00,13:00:00,6,Weekend,1
49613,49613,40.0764483,116.3223383,2009-09-08 13:59:00,128,09/08/2009,2021-09-18 13:59:57,64,2009,8,9,13,2009-09-08 13:00:00,13:00:00,6,Weekend,1
49614,49614,40.0768999,116.3257049,2009-09-08 14:09:00,128,09/08/2009,2021-09-18 14:09:19,64,2009,8,9,14,2009-09-08 14:00:00,14:00:00,6,Weekend,1
49615,49615,40.0646733,116.3144633,2009-10-08 02:14:00,128,10/08/2009,2021-09-18 02:14:28,64,2009,8,10,2,2009-10-08 02:00:00,02:00:00,0,Weekend,1
49616,49616,39.9860133,116.3612049,2009-10-08 02:25:00,128,10/08/2009,2021-09-18 02:25:52,78,2009,8,10,2,2009-10-08 02:00:00,02:00:00,0,Weekend,1
49617,49617,39.9752033,116.3309149,2009-10-08 02:36:00,128,10/08/2009,2021-09-18 02:36:31,63,2009,8,10,2,2009-10-08 02:00:00,02:00:00,0,Weekend,1
49618,49618,39.9729849,116.334675,2009-10-08 14:38:00,128,10/08/2009,2021-09-18 14:38:35,63,2009,8,10,14,2009-10-08 14:00:00,14:00:00,0,Weekend,1
49619,49619,40.0768816,116.3255916,2009-10-08 15:11:00,128,10/08/2009,2021-09-18 15:11:33,64,2009,8,10,15,2009-10-08 15:00:00,15:00:00,0,Weekend,1
49648,49648,40.0639433,116.3149216,2009-08-16 22:18:00,128,16/08/2009,2021-09-18 22:18:28,64,2009,8,16,22,2009-08-16 22:00:00,22:00:00,6,Weekend,1
49649,49649,39.9860333,116.3612766,2009-08-16 22:26:00,128,16/08/2009,2021-09-18 22:26:26,78,2009,8,16,22,2009-08-16 22:00:00,22:00:00,6,Weekend,1
49650,49650,39.9755533,116.3304799,2009-08-16 22:32:00,128,16/08/2009,2021-09-18 22:32:48,63,2009,8,16,22,2009-08-16 22:00:00,22:00:00,6,Weekend,1
49651,49651,40.0769333,116.3255849,2009-08-17 12:59:00,128,17/08/2009,2021-09-18 12:59:20,64,2009,8,17,12,2009-08-17 12:00:00,12:00:00,0,Weekend,1
49652,49652,40.0769616,116.3256533,2009-08-17 14:30:00,128,17/08/2009,2021-09-18 14:30:40,64,2009,8,17,14,2009-08-17 14:00:00,14:00:00,0,Weekend,1
49699,49699,40.0728933,116.3102433,2009-08-23 00:59:00,128,23/08/2009,2021-09-18 00:59:57,64,2009,8,23,0,2009-08-23 00:00:00,00:00:00,6,Weekend,1
49700,49700,40.0636899,116.3151933,2009-08-23 01:03:00,128,23/08/2009,2021-09-18 01:03:04,64,2009,8,23,1,2009-08-23 01:00:00,01:00:00,6,Weekend,1
49701,49701,39.9860716,116.3614799,2009-08-23 01:12:00,128,23/08/2009,2021-09-18 01:12:04,78,2009,8,23,1,2009-08-23 01:00:00,01:00:00,6,Weekend,1
49702,49702,39.9755233,116.3304966,2009-08-23 01:26:00,128,23/08/2009,2021-09-18 01:26:28,63,2009,8,23,1,2009-08-23 01:00:00,01:00:00,6,Weekend,1
49703,49703,39.9664083,116.3598983,2009-08-23 08:57:00,128,23/08/2009,2021-09-18 08:57:02,63,2009,8,23,8,2009-08-23 08:00:00,08:00:00,6,Weekend,1
49704,49704,39.9672866,116.39281,2009-08-23 08:59:00,128,23/08/2009,2021-09-18 08:59:57,78,2009,8,23,8,2009-08-23 08:00:00,08:00:00,6,Weekend,1
49705,49705,39.960215,116.4425183,2009-08-23 09:05:00,128,23/08/2009,2021-09-18 09:05:37,78,2009,8,23,9,2009-08-23 09:00:00,09:00:00,6,Weekend,1
49706,49706,39.9434666,116.4667716,2009-08-23 09:39:00,128,23/08/2009,2021-09-18 09:39:48,77,2009,8,23,9,2009-08-23 09:00:00,09:00:00,6,Weekend,1
49707,49707,39.9444016,116.4816266,2009-08-23 11:59:00,128,23/08/2009,2021-09-18 11:59:58,77,2009,8,23,11,2009-08-23 11:00:00,11:00:00,6,Weekend,1
49708,49708,39.9598333,116.4432216,2009-08-23 12:43:00,128,23/08/2009,2021-09-18 12:43:44,77,2009,8,23,12,2009-08-23 12:00:00,12:00:00,6,Weekend,1
49709,49709,40.0043533,116.3608666,2009-08-23 12:58:00,128,23/08/2009,2021-09-18 12:58:59,78,2009,8,23,12,2009-08-23 12:00:00,12:00:00,6,Weekend,1
49710,49710,40.0120183,116.3555016,2009-08-23 12:59:00,128,23/08/2009,2021-09-18 12:59:59,63,2009,8,23,12,2009-08-23 12:00:00,12:00:00,6,Weekend,1
49711,49711,40.0618033,116.3166616,2009-08-23 13:04:00,128,23/08/2009,2021-09-18 13:04:41,63,2009,8,23,13,2009-08-23 13:00:00,13:00:00,6,Weekend,1
49712,49712,40.0761616,116.3245733,2009-08-23 13:15:00,128,23/08/2009,2021-09-18 13:15:04,64,2009,8,23,13,2009-08-23 13:00:00,13:00:00,6,Weekend,1
49713,49713,40.0642683,116.3147116,2009-08-23 22:22:00,128,23/08/2009,2021-09-18 22:22:17,64,2009,8,23,22,2009-08-23 22:00:00,22:00:00,6,Weekend,1
